Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance,Tyre_Radius,Speed_mps,Wheel_Omega,R_eff,Slip_Ratio,Traction_Health,Speed_Change,Throttle_Change,Hard_Braking,High_RPM,Full_Throttle,RPM_Danger,Inconsistent_Combo,Gear_Ratio,Expected_RPM,RPM_Deviation,RPM_Deviation_Ratio,Gear_Speed_Mismatch,RPM_per_Gear,Speed_per_Gear,RPM_Speed_Ratio,Throttle_RPM_Product,Throttle_Brake_Conflict,RPM_Hours,Brake_Usage,High_Speed_Miles,Stress_Score,Needs_Maintenance
2023-05-28 13:48:10.152,9872.0,129.0,3,79.0,0,0,car,0 days 0 days 00:00:14.680000,0 days 1:44:46.680000,3277.4947444444447,720,35.833333333333336,1033.7934225412812,0.034661986154434506,-9.673112397505012e-10,0.95,0.0,0.0,0,0,0,0,0,2.0,25800.0,15928.0,0.6173643410613424,0,3290.6655697781434,42.99998566667144,76.52713118971216,0.779888,0,113.91316666666678,277,1456.9743444444448,0.5429763839250071,0
2023-05-28 13:46:47.952,8717.0,171.0,6,25.0,1,0,car,0 days 0 days 00:00:15.120000,0 days 1:44:47.120000,3273.527422222224,720,47.5,912.8421053780742,0.052035285914305535,-1.095479763353208e-09,0.95,42.0,-54.0,0,0,0,0,0,1.1,18810.000000000004,10093.000000000004,0.5365762891793421,0,1452.8330911944847,28.49999525000079,50.976607889025686,0.217925,1,114.05845000000012,278,1456.9743444444448,0.8292377199697549,1
2023-05-28 13:47:29.272,8717.0,171.0,6,25.0,1,0,car,0 days 0 days 00:00:15.120000,0 days 1:44:47.120000,3275.5280333333344,720,47.5,912.8421053780742,0.052035285914305535,-1.095479763353208e-09,0.95,0.0,0.0,0,0,0,0,0,1.1,18810.000000000004,10093.000000000004,0.5365762891793421,0,1452.8330911944847,28.49999525000079,50.976607889025686,0.217925,1,114.20373333333346,279,1456.9743444444448,0.8295873703194052,1
2023-05-28 13:48:51.912,8717.0,171.0,6,25.0,1,0,car,0 days 0 days 00:00:15.120000,0 days 1:44:47.120000,3279.5292555555557,720,47.5,912.8421053780742,0.052035285914305535,-1.095479763353208e-09,0.95,0.0,0.0,0,0,0,0,0,1.1,18810.000000000004,10093.000000000004,0.5365762891793421,0,1452.8330911944847,28.49999525000079,50.976607889025686,0.217925,1,114.3490166666668,280,1456.9743444444448,0.8299370206690555,1
2023-05-28 13:50:14.552,8717.0,171.0,6,25.0,1,0,car,0 days 0 days 00:00:15.120000,0 days 1:44:47.120000,3283.530477777777,720,47.5,912.8421053780742,0.052035285914305535,-1.095479763353208e-09,0.95,0.0,0.0,0,0,0,0,0,1.1,18810.000000000004,10093.000000000004,0.5365762891793421,0,1452.8330911944847,28.49999525000079,50.976607889025686,0.217925,1,114.49430000000014,281,1456.9743444444448,0.8302866710187058,1
2023-05-28 13:48:10.592,8717.0,171.0,6,25.0,1,0,car,0 days 0 days 00:00:15.120000,0 days 1:44:47.120000,3277.528644444445,720,47.5,912.8421053780742,0.052035285914305535,-1.095479763353208e-09,0.95,0.0,0.0,0,0,0,0,0,1.1,18810.000000000004,10093.000000000004,0.5365762891793421,0,1452.8330911944847,28.49999525000079,50.976607889025686,0.217925,1,114.63958333333348,282,1456.9743444444448,0.8306363213683563,1
2023-05-28 13:49:33.232,8717.0,171.0,6,25.0,1,0,car,0 days 0 days 00:00:15.120000,0 days 1:44:47.120000,3281.5298666666663,720,47.5,912.8421053780742,0.052035285914305535,-1.095479763353208e-09,0.95,0.0,0.0,0,0,0,0,0,1.1,18810.000000000004,10093.000000000004,0.5365762891793421,0,1452.8330911944847,28.49999525000079,50.976607889025686,0.217925,1,114.78486666666682,283,1456.9743444444448,0.8309859717180066,1
2023-05-28 13:50:14.712,10492.0,152.0,5,75.0,0,0,car,0 days 0 days 00:00:15.280000,0 days 1:44:47.280000,3283.537233333333,720,42.22222222222222,1098.7196707154703,0.03842856673012794,-9.101504176693755e-10,0.95,-19.0,50.0,0,0,0,0,0,1.3,19760.0,9268.0,0.4690283400572354,0,2098.3995803200837,30.399993920001215,69.02631533535319,0.7869,0,114.95973333333349,283,1456.9743444444448,0.5506887924030301,0
2023-05-28 13:49:33.392,10492.0,152.0,5,75.0,0,0,car,0 days 0 days 00:00:15.280000,0 days 1:44:47.280000,3281.536622222222,720,42.22222222222222,1098.7196707154703,0.03842856673012794,-9.101504176693755e-10,0.95,0.0,0.0,0,0,0,0,0,1.3,19760.0,9268.0,0.4690283400572354,0,2098.3995803200837,30.399993920001215,69.02631533535319,0.7869,0,115.13460000000016,283,1456.9743444444448,0.5506887924030301,0
2023-05-28 13:48:10.752,10492.0,152.0,5,75.0,0,0,car,0 days 0 days 00:00:15.280000,0 days 1:44:47.280000,3277.5354000000007,720,42.22222222222222,1098.7196707154703,0.03842856673012794,-9.101504176693755e-10,0.95,0.0,0.0,0,0,0,0,0,1.3,19760.0,9268.0,0.4690283400572354,0,2098.3995803200837,30.399993920001215,69.02631533535319,0.7869,0,115.30946666666684,283,1456.9743444444448,0.5506887924030301,0
2023-05-28 13:48:52.072,10492.0,152.0,5,75.0,0,0,car,0 days 0 days 00:00:15.280000,0 days 1:44:47.280000,3279.5360111111113,720,42.22222222222222,1098.7196707154703,0.03842856673012794,-9.101504176693755e-10,0.95,0.0,0.0,0,0,0,0,0,1.3,19760.0,9268.0,0.4690283400572354,0,2098.3995803200837,30.399993920001215,69.02631533535319,0.7869,0,115.48433333333351,283,1456.9743444444448,0.5506887924030301,0
2023-05-28 13:46:48.112,10492.0,152.0,5,75.0,0,0,car,0 days 0 days 00:00:15.280000,0 days 1:44:47.280000,3273.5341777777794,720,42.22222222222222,1098.7196707154703,0.03842856673012794,-9.101504176693755e-10,0.95,0.0,0.0,0,0,0,0,0,1.3,19760.0,9268.0,0.4690283400572354,0,2098.3995803200837,30.399993920001215,69.02631533535319,0.7869,0,115.65920000000018,283,1456.9743444444448,0.5506887924030301,0
2023-05-28 13:47:29.432,10492.0,152.0,5,75.0,0,0,car,0 days 0 days 00:00:15.280000,0 days 1:44:47.280000,3275.53478888889,720,42.22222222222222,1098.7196707154703,0.03842856673012794,-9.101504176693755e-10,0.95,0.0,0.0,0,0,0,0,0,1.3,19760.0,9268.0,0.4690283400572354,0,2098.3995803200837,30.399993920001215,69.02631533535319,0.7869,0,115.83406666666686,283,1456.9743444444448,0.5506887924030301,0
2023-05-28 13:48:52.392,7209.0,118.0,3,0.0,1,0,car,0 days 0 days 00:00:15.600000,0 days 1:44:47.600000,3279.5465000000004,720,32.77777777777778,754.9247146576273,0.04341860466076345,-1.3246352762767734e-09,0.95,-34.0,-75.0,1,0,0,0,0,2.0,23600.0,16391.0,0.6945338982756554,0,2402.999199000267,39.33332022222659,61.0932198212439,0.0,0,115.95421666666685,284,1456.9743444444448,0.5308571130011694,0
2023-05-28 13:48:11.072,7209.0,118.0,3,0.0,1,0,car,0 days 0 days 00:00:15.600000,0 days 1:44:47.600000,3277.5458888888897,720,32.77777777777778,754.9247146576273,0.04341860466076345,-1.3246352762767734e-09,0.95,0.0,0.0,0,0,0,0,0,2.0,23600.0,16391.0,0.6945338982756554,0,2402.999199000267,39.33332022222659,61.0932198212439,0.0,0,116.07436666666685,285,1456.9743444444448,0.5312067633508197,0
2023-05-28 13:47:29.752,7209.0,118.0,3,0.0,1,0,car,0 days 0 days 00:00:15.600000,0 days 1:44:47.600000,3275.545277777779,720,32.77777777777778,754.9247146576273,0.04341860466076345,-1.3246352762767734e-09,0.95,0.0,0.0,0,0,0,0,0,2.0,23600.0,16391.0,0.6945338982756554,0,2402.999199000267,39.33332022222659,61.0932198212439,0.0,0,116.19451666666684,286,1456.9743444444448,0.5315564137004701,0
2023-05-28 13:46:48.432,7209.0,118.0,3,0.0,1,0,car,0 days 0 days 00:00:15.600000,0 days 1:44:47.600000,3273.5446666666685,720,32.77777777777778,754.9247146576273,0.04341860466076345,-1.3246352762767734e-09,0.95,0.0,0.0,0,0,0,0,0,2.0,23600.0,16391.0,0.6945338982756554,0,2402.999199000267,39.33332022222659,61.0932198212439,0.0,0,116.31466666666684,287,1456.9743444444448,0.5319060640501204,0
2023-05-28 13:49:33.712,7209.0,118.0,3,0.0,1,0,car,0 days 0 days 00:00:15.600000,0 days 1:44:47.600000,3281.547111111111,720,32.77777777777778,754.9247146576273,0.04341860466076345,-1.3246352762767734e-09,0.95,0.0,0.0,0,0,0,0,0,2.0,23600.0,16391.0,0.6945338982756554,0,2402.999199000267,39.33332022222659,61.0932198212439,0.0,0,116.43481666666683,288,1456.9743444444448,0.5322557143997708,0
2023-05-28 13:50:15.032,7209.0,118.0,3,0.0,1,0,car,0 days 0 days 00:00:15.600000,0 days 1:44:47.600000,3283.5477222222216,720,32.77777777777778,754.9247146576273,0.04341860466076345,-1.3246352762767734e-09,0.95,0.0,0.0,0,0,0,0,0,2.0,23600.0,16391.0,0.6945338982756554,0,2402.999199000267,39.33332022222659,61.0932198212439,0.0,0,116.55496666666683,289,1456.9743444444448,0.5326053647494211,0
2023-05-28 13:50:14.512,11042.0,288.0,6,95.0,0,0,car,0 days 0 days 00:00:15.80000,0 days 1:44:47.80000,3283.5285777777767,720,80.0,1156.3155360312833,0.06918526772146594,-8.648159413738179e-10,0.95,170.0,95.0,0,0,0,0,0,1.1,31680.0,20638.0,0.6514520201814566,0,1840.3330266111623,47.999992000001335,38.34027764465181,1.04899,0,116.73900000000016,289,1456.9551999999999,0.6166382727413621,0
2023-05-28 13:47:29.232,11042.0,288.0,6,95.0,0,0,car,0 days 0 days 00:00:15.80000,0 days 1:44:47.80000,3275.526133333334,720,80.0,1156.3155360312833,0.06918526772146594,-8.648159413738179e-10,0.95,0.0,0.0,0,0,0,0,0,1.1,31680.0,20638.0,0.6514520201814566,0,1840.3330266111623,47.999992000001335,38.34027764465181,1.04899,0,116.92303333333349,289,1448.9527555555574,0.6166382727413621,0
2023-05-28 13:48:51.872,11042.0,288.0,6,95.0,0,0,car,0 days 0 days 00:00:15.80000,0 days 1:44:47.80000,3279.5273555555555,720,80.0,1156.3155360312833,0.06918526772146594,-8.648159413738179e-10,0.95,0.0,0.0,0,0,0,0,0,1.1,31680.0,20638.0,0.6514520201814566,0,1840.3330266111623,47.999992000001335,38.34027764465181,1.04899,0,117.10706666666682,289,1452.9539777777786,0.6166382727413621,0
2023-05-28 13:48:10.552,11042.0,288.0,6,95.0,0,0,car,0 days 0 days 00:00:15.80000,0 days 1:44:47.80000,3277.526744444445,720,80.0,1156.3155360312833,0.06918526772146594,-8.648159413738179e-10,0.95,0.0,0.0,0,0,0,0,0,1.1,31680.0,20638.0,0.6514520201814566,0,1840.3330266111623,47.999992000001335,38.34027764465181,1.04899,0,117.29110000000016,289,1450.953366666668,0.6166382727413621,0
2023-05-28 13:46:47.912,11042.0,288.0,6,95.0,0,0,car,0 days 0 days 00:00:15.80000,0 days 1:44:47.80000,3273.5255222222236,720,80.0,1156.3155360312833,0.06918526772146594,-8.648159413738179e-10,0.95,0.0,0.0,0,0,0,0,0,1.1,31680.0,20638.0,0.6514520201814566,0,1840.3330266111623,47.999992000001335,38.34027764465181,1.04899,0,117.47513333333349,289,1446.9521444444467,0.6166382727413621,0
2023-05-28 13:49:33.192,11042.0,288.0,6,95.0,0,0,car,0 days 0 days 00:00:15.80000,0 days 1:44:47.80000,3281.527966666666,720,80.0,1156.3155360312833,0.06918526772146594,-8.648159413738179e-10,0.95,0.0,0.0,0,0,0,0,0,1.1,31680.0,20638.0,0.6514520201814566,0,1840.3330266111623,47.999992000001335,38.34027764465181,1.04899,0,117.65916666666682,289,1454.9545888888892,0.6166382727413621,0
2023-05-28 13:49:34.032,9732.0,174.0,4,71.0,0,0,car,0 days 0 days 00:00:15.920000,0 days 1:44:47.920000,3281.5625777777777,720,48.333333333333336,1019.1326568245288,0.047425948881382254,-9.812265187999313e-10,0.95,-114.0,-24.0,0,0,0,0,0,1.6,27840.000000000004,18108.000000000004,0.6504310344593954,0,2432.999391750152,43.49998912500272,55.9310341613159,0.690972,0,117.82136666666682,289,1454.9545888888892,0.5236463318414292,0
2023-05-28 13:46:48.752,9732.0,174.0,4,71.0,0,0,car,0 days 0 days 00:00:15.920000,0 days 1:44:47.920000,3273.560133333335,720,48.333333333333336,1019.1326568245288,0.047425948881382254,-9.812265187999313e-10,0.95,0.0,0.0,0,0,0,0,0,1.6,27840.000000000004,18108.000000000004,0.6504310344593954,0,2432.999391750152,43.49998912500272,55.9310341613159,0.690972,0,117.98356666666682,289,1454.9545888888892,0.5236463318414292,0
2023-05-28 13:48:52.712,9732.0,174.0,4,71.0,0,0,car,0 days 0 days 00:00:15.920000,0 days 1:44:47.920000,3279.561966666667,720,48.333333333333336,1019.1326568245288,0.047425948881382254,-9.812265187999313e-10,0.95,0.0,0.0,0,0,0,0,0,1.6,27840.000000000004,18108.000000000004,0.6504310344593954,0,2432.999391750152,43.49998912500272,55.9310341613159,0.690972,0,118.14576666666682,289,1454.9545888888892,0.5236463318414292,0
2023-05-28 13:47:30.072,9732.0,174.0,4,71.0,0,0,car,0 days 0 days 00:00:15.920000,0 days 1:44:47.920000,3275.560744444446,720,48.333333333333336,1019.1326568245288,0.047425948881382254,-9.812265187999313e-10,0.95,0.0,0.0,0,0,0,0,0,1.6,27840.000000000004,18108.000000000004,0.6504310344593954,0,2432.999391750152,43.49998912500272,55.9310341613159,0.690972,0,118.30796666666681,289,1454.9545888888892,0.5236463318414292,0
2023-05-28 13:48:11.392,9732.0,174.0,4,71.0,0,0,car,0 days 0 days 00:00:15.920000,0 days 1:44:47.920000,3277.5613555555565,720,48.333333333333336,1019.1326568245288,0.047425948881382254,-9.812265187999313e-10,0.95,0.0,0.0,0,0,0,0,0,1.6,27840.000000000004,18108.000000000004,0.6504310344593954,0,2432.999391750152,43.49998912500272,55.9310341613159,0.690972,0,118.47016666666681,289,1454.9545888888892,0.5236463318414292,0
2023-05-28 13:50:15.352,9732.0,174.0,4,71.0,0,0,car,0 days 0 days 00:00:15.920000,0 days 1:44:47.920000,3283.5631888888884,720,48.333333333333336,1019.1326568245288,0.047425948881382254,-9.812265187999313e-10,0.95,0.0,0.0,0,0,0,0,0,1.6,27840.000000000004,18108.000000000004,0.6504310344593954,0,2432.999391750152,43.49998912500272,55.9310341613159,0.690972,0,118.63236666666681,289,1454.9545888888892,0.5236463318414292,0
2023-05-28 13:48:52.792,10542.0,145.0,3,99.0,0,0,car,0 days 0 days 00:00:16.0000,0 days 1:44:48.0000,3279.565188888889,720,40.27777777777778,1103.9556584714533,0.03648495972842042,-9.058335318826959e-10,0.95,-29.0,28.0,0,0,0,0,0,2.0,29000.0,18458.0,0.6364827585987419,0,3513.998828667057,48.33331722222759,72.70344777445898,1.043658,0,118.80806666666682,289,1454.9545888888892,0.6140459288864258,0
2023-05-28 13:49:34.112,10542.0,145.0,3,99.0,0,0,car,0 days 0 days 00:00:16.0000,0 days 1:44:48.0000,3281.5658,720,40.27777777777778,1103.9556584714533,0.03648495972842042,-9.058335318826959e-10,0.95,0.0,0.0,0,0,0,0,0,2.0,29000.0,18458.0,0.6364827585987419,0,3513.998828667057,48.33331722222759,72.70344777445898,1.043658,0,118.98376666666682,289,1454.9545888888892,0.6140459288864258,0
2023-05-28 13:46:48.832,10542.0,145.0,3,99.0,0,0,car,0 days 0 days 00:00:16.0000,0 days 1:44:48.0000,3273.5633555555573,720,40.27777777777778,1103.9556584714533,0.03648495972842042,-9.058335318826959e-10,0.95,0.0,0.0,0,0,0,0,0,2.0,29000.0,18458.0,0.6364827585987419,0,3513.998828667057,48.33331722222759,72.70344777445898,1.043658,0,119.15946666666683,289,1454.9545888888892,0.6140459288864258,0
2023-05-28 13:48:11.472,10542.0,145.0,3,99.0,0,0,car,0 days 0 days 00:00:16.0000,0 days 1:44:48.0000,3277.5645777777786,720,40.27777777777778,1103.9556584714533,0.03648495972842042,-9.058335318826959e-10,0.95,0.0,0.0,0,0,0,0,0,2.0,29000.0,18458.0,0.6364827585987419,0,3513.998828667057,48.33331722222759,72.70344777445898,1.043658,0,119.33516666666684,289,1454.9545888888892,0.6140459288864258,0
2023-05-28 13:50:15.432,10542.0,145.0,3,99.0,0,0,car,0 days 0 days 00:00:16.0000,0 days 1:44:48.0000,3283.5664111111105,720,40.27777777777778,1103.9556584714533,0.03648495972842042,-9.058335318826959e-10,0.95,0.0,0.0,0,0,0,0,0,2.0,29000.0,18458.0,0.6364827585987419,0,3513.998828667057,48.33331722222759,72.70344777445898,1.043658,0,119.51086666666684,289,1454.9545888888892,0.6140459288864258,0
2023-05-28 13:47:30.152,10542.0,145.0,3,99.0,0,0,car,0 days 0 days 00:00:16.0000,0 days 1:44:48.0000,3275.563966666668,720,40.27777777777778,1103.9556584714533,0.03648495972842042,-9.058335318826959e-10,0.95,0.0,0.0,0,0,0,0,0,2.0,29000.0,18458.0,0.6364827585987419,0,3513.998828667057,48.33331722222759,72.70344777445898,1.043658,0,119.68656666666685,289,1454.9545888888892,0.6140459288864258,0
2023-05-28 13:46:49.072,10388.0,164.0,4,76.0,0,0,car,0 days 0 days 00:00:16.240000,0 days 1:44:48.240000,3273.572511111113,720,45.55555555555556,1087.8288161830255,0.041877503919709916,-9.192623046187662e-10,0.95,19.0,-23.0,0,0,0,0,0,1.6,26240.000000000004,15852.000000000004,0.6041158536355139,0,2596.999350750162,40.99998975000256,63.34146302840571,0.789488,0,119.85970000000019,289,1454.9545888888892,0.5526674869791055,0
2023-05-28 13:47:30.392,10388.0,164.0,4,76.0,0,0,car,0 days 0 days 00:00:16.240000,0 days 1:44:48.240000,3275.573122222223,720,45.55555555555556,1087.8288161830255,0.041877503919709916,-9.192623046187662e-10,0.95,0.0,0.0,0,0,0,0,0,1.6,26240.000000000004,15852.000000000004,0.6041158536355139,0,2596.999350750162,40.99998975000256,63.34146302840571,0.789488,0,120.03283333333353,289,1454.9545888888892,0.5526674869791055,0
2023-05-28 13:48:53.032,10388.0,164.0,4,76.0,0,0,car,0 days 0 days 00:00:16.240000,0 days 1:44:48.240000,3279.5743444444447,720,45.55555555555556,1087.8288161830255,0.041877503919709916,-9.192623046187662e-10,0.95,0.0,0.0,0,0,0,0,0,1.6,26240.000000000004,15852.000000000004,0.6041158536355139,0,2596.999350750162,40.99998975000256,63.34146302840571,0.789488,0,120.20596666666687,289,1454.9545888888892,0.5526674869791055,0
2023-05-28 13:50:15.672,10388.0,164.0,4,76.0,0,0,car,0 days 0 days 00:00:16.240000,0 days 1:44:48.240000,3283.575566666666,720,45.55555555555556,1087.8288161830255,0.041877503919709916,-9.192623046187662e-10,0.95,0.0,0.0,0,0,0,0,0,1.6,26240.000000000004,15852.000000000004,0.6041158536355139,0,2596.999350750162,40.99998975000256,63.34146302840571,0.789488,0,120.37910000000021,289,1454.9545888888892,0.5526674869791055,0
2023-05-28 13:49:34.352,10388.0,164.0,4,76.0,0,0,car,0 days 0 days 00:00:16.240000,0 days 1:44:48.240000,3281.5749555555553,720,45.55555555555556,1087.8288161830255,0.041877503919709916,-9.192623046187662e-10,0.95,0.0,0.0,0,0,0,0,0,1.6,26240.000000000004,15852.000000000004,0.6041158536355139,0,2596.999350750162,40.99998975000256,63.34146302840571,0.789488,0,120.55223333333355,289,1454.9545888888892,0.5526674869791055,0
2023-05-28 13:48:11.712,10388.0,164.0,4,76.0,0,0,car,0 days 0 days 00:00:16.240000,0 days 1:44:48.240000,3277.573733333334,720,45.55555555555556,1087.8288161830255,0.041877503919709916,-9.192623046187662e-10,0.95,0.0,0.0,0,0,0,0,0,1.6,26240.000000000004,15852.000000000004,0.6041158536355139,0,2596.999350750162,40.99998975000256,63.34146302840571,0.789488,0,120.72536666666689,289,1454.9545888888892,0.5526674869791055,0
2023-05-28 13:46:49.112,10827.0,169.0,5,78.0,0,0,car,0 days 0 days 00:00:16.280000,0 days 1:44:48.280000,3273.5743888888906,720,46.94444444444445,1133.8007886805563,0.041404490869750454,-8.819892793760753e-10,0.95,5.0,2.0,0,0,0,0,0,1.3,21970.0,11143.0,0.5071916249200186,0,2165.3995669200867,33.79999324000135,64.06508837831309,0.844506,0,120.90581666666688,289,1454.9545888888892,0.5687235648837394,0
2023-05-28 13:50:15.712,10827.0,169.0,5,78.0,0,0,car,0 days 0 days 00:00:16.280000,0 days 1:44:48.280000,3283.5774444444437,720,46.94444444444445,1133.8007886805563,0.041404490869750454,-8.819892793760753e-10,0.95,0.0,0.0,0,0,0,0,0,1.3,21970.0,11143.0,0.5071916249200186,0,2165.3995669200867,33.79999324000135,64.06508837831309,0.844506,0,121.08626666666687,289,1454.9545888888892,0.5687235648837394,0
2023-05-28 13:48:11.752,10827.0,169.0,5,78.0,0,0,car,0 days 0 days 00:00:16.280000,0 days 1:44:48.280000,3277.575611111112,720,46.94444444444445,1133.8007886805563,0.041404490869750454,-8.819892793760753e-10,0.95,0.0,0.0,0,0,0,0,0,1.3,21970.0,11143.0,0.5071916249200186,0,2165.3995669200867,33.79999324000135,64.06508837831309,0.844506,0,121.26671666666687,289,1454.9545888888892,0.5687235648837394,0
2023-05-28 13:49:34.392,10827.0,169.0,5,78.0,0,0,car,0 days 0 days 00:00:16.280000,0 days 1:44:48.280000,3281.576833333333,720,46.94444444444445,1133.8007886805563,0.041404490869750454,-8.819892793760753e-10,0.95,0.0,0.0,0,0,0,0,0,1.3,21970.0,11143.0,0.5071916249200186,0,2165.3995669200867,33.79999324000135,64.06508837831309,0.844506,0,121.44716666666686,289,1454.9545888888892,0.5687235648837394,0
2023-05-28 13:48:53.072,10827.0,169.0,5,78.0,0,0,car,0 days 0 days 00:00:16.280000,0 days 1:44:48.280000,3279.5762222222224,720,46.94444444444445,1133.8007886805563,0.041404490869750454,-8.819892793760753e-10,0.95,0.0,0.0,0,0,0,0,0,1.3,21970.0,11143.0,0.5071916249200186,0,2165.3995669200867,33.79999324000135,64.06508837831309,0.844506,0,121.62761666666685,289,1454.9545888888892,0.5687235648837394,0
2023-05-28 13:47:30.432,10827.0,169.0,5,78.0,0,0,car,0 days 0 days 00:00:16.280000,0 days 1:44:48.280000,3275.575000000001,720,46.94444444444445,1133.8007886805563,0.041404490869750454,-8.819892793760753e-10,0.95,0.0,0.0,0,0,0,0,0,1.3,21970.0,11143.0,0.5071916249200186,0,2165.3995669200867,33.79999324000135,64.06508837831309,0.844506,0,121.80806666666685,289,1454.9545888888892,0.5687235648837394,0
2023-05-28 13:49:34.792,9713.0,118.0,5,62.0,0,0,car,0 days 0 days 00:00:16.680000,0 days 1:44:48.680000,3281.589944444444,720,32.77777777777778,1017.1429814772553,0.03222533934997751,-9.83145846579792e-10,0.95,-51.0,-16.0,0,0,0,0,0,1.3,15340.0,5627.0,0.3668187744219805,0,1942.5996114800776,23.599995280000943,82.31355862446136,0.602206,0,121.96995000000018,289,1454.9545888888892,0.5006678227749416,0
2023-05-28 13:48:53.472,9713.0,118.0,5,62.0,0,0,car,0 days 0 days 00:00:16.680000,0 days 1:44:48.680000,3279.5893333333333,720,32.77777777777778,1017.1429814772553,0.03222533934997751,-9.83145846579792e-10,0.95,0.0,0.0,0,0,0,0,0,1.3,15340.0,5627.0,0.3668187744219805,0,1942.5996114800776,23.599995280000943,82.31355862446136,0.602206,0,122.13183333333352,289,1454.9545888888892,0.5006678227749416,0
2023-05-28 13:48:12.152,9713.0,118.0,5,62.0,0,0,car,0 days 0 days 00:00:16.680000,0 days 1:44:48.680000,3277.5887222222227,720,32.77777777777778,1017.1429814772553,0.03222533934997751,-9.83145846579792e-10,0.95,0.0,0.0,0,0,0,0,0,1.3,15340.0,5627.0,0.3668187744219805,0,1942.5996114800776,23.599995280000943,82.31355862446136,0.602206,0,122.29371666666685,289,1454.9545888888892,0.5006678227749416,0
2023-05-28 13:46:49.512,9713.0,118.0,5,62.0,0,0,car,0 days 0 days 00:00:16.680000,0 days 1:44:48.680000,3273.5875000000015,720,32.77777777777778,1017.1429814772553,0.03222533934997751,-9.83145846579792e-10,0.95,0.0,0.0,0,0,0,0,0,1.3,15340.0,5627.0,0.3668187744219805,0,1942.5996114800776,23.599995280000943,82.31355862446136,0.602206,0,122.45560000000019,289,1454.9545888888892,0.5006678227749416,0
2023-05-28 13:47:30.832,9713.0,118.0,5,62.0,0,0,car,0 days 0 days 00:00:16.680000,0 days 1:44:48.680000,3275.588111111112,720,32.77777777777778,1017.1429814772553,0.03222533934997751,-9.83145846579792e-10,0.95,0.0,0.0,0,0,0,0,0,1.3,15340.0,5627.0,0.3668187744219805,0,1942.5996114800776,23.599995280000943,82.31355862446136,0.602206,0,122.61748333333352,289,1454.9545888888892,0.5006678227749416,0
2023-05-28 13:50:16.112,9713.0,118.0,5,62.0,0,0,car,0 days 0 days 00:00:16.680000,0 days 1:44:48.680000,3283.5905555555546,720,32.77777777777778,1017.1429814772553,0.03222533934997751,-9.83145846579792e-10,0.95,0.0,0.0,0,0,0,0,0,1.3,15340.0,5627.0,0.3668187744219805,0,1942.5996114800776,23.599995280000943,82.31355862446136,0.602206,0,122.77936666666686,289,1454.9545888888892,0.5006678227749416,0
2023-05-28 13:48:12.232,9081.0,139.0,4,8.0,0,0,car,0 days 0 days 00:00:16.760000,0 days 1:44:48.760000,3277.5918111111114,720,38.611111111111114,950.9600962416304,0.04060224106469567,-1.0515689111660238e-09,0.95,21.0,-54.0,0,0,0,0,0,1.6,22240.0,13159.0,0.5916816546496546,0,2270.2494324376416,34.74999131250217,65.33093478179184,0.072648,0,122.93071666666685,289,1454.9545888888892,0.34975110014230226,0
2023-05-28 13:50:16.192,9081.0,139.0,4,8.0,0,0,car,0 days 0 days 00:00:16.760000,0 days 1:44:48.760000,3283.5936444444433,720,38.611111111111114,950.9600962416304,0.04060224106469567,-1.0515689111660238e-09,0.95,0.0,0.0,0,0,0,0,0,1.6,22240.0,13159.0,0.5916816546496546,0,2270.2494324376416,34.74999131250217,65.33093478179184,0.072648,0,123.08206666666685,289,1454.9545888888892,0.34975110014230226,0
2023-05-28 13:47:30.912,9081.0,139.0,4,8.0,0,0,car,0 days 0 days 00:00:16.760000,0 days 1:44:48.760000,3275.5912000000008,720,38.611111111111114,950.9600962416304,0.04060224106469567,-1.0515689111660238e-09,0.95,0.0,0.0,0,0,0,0,0,1.6,22240.0,13159.0,0.5916816546496546,0,2270.2494324376416,34.74999131250217,65.33093478179184,0.072648,0,123.23341666666684,289,1454.9545888888892,0.34975110014230226,0
2023-05-28 13:49:34.872,9081.0,139.0,4,8.0,0,0,car,0 days 0 days 00:00:16.760000,0 days 1:44:48.760000,3281.5930333333326,720,38.611111111111114,950.9600962416304,0.04060224106469567,-1.0515689111660238e-09,0.95,0.0,0.0,0,0,0,0,0,1.6,22240.0,13159.0,0.5916816546496546,0,2270.2494324376416,34.74999131250217,65.33093478179184,0.072648,0,123.38476666666683,289,1454.9545888888892,0.34975110014230226,0
2023-05-28 13:46:49.592,9081.0,139.0,4,8.0,0,0,car,0 days 0 days 00:00:16.760000,0 days 1:44:48.760000,3273.59058888889,720,38.611111111111114,950.9600962416304,0.04060224106469567,-1.0515689111660238e-09,0.95,0.0,0.0,0,0,0,0,0,1.6,22240.0,13159.0,0.5916816546496546,0,2270.2494324376416,34.74999131250217,65.33093478179184,0.072648,0,123.53611666666683,289,1454.9545888888892,0.34975110014230226,0
2023-05-28 13:48:53.552,9081.0,139.0,4,8.0,0,0,car,0 days 0 days 00:00:16.760000,0 days 1:44:48.760000,3279.592422222222,720,38.611111111111114,950.9600962416304,0.04060224106469567,-1.0515689111660238e-09,0.95,0.0,0.0,0,0,0,0,0,1.6,22240.0,13159.0,0.5916816546496546,0,2270.2494324376416,34.74999131250217,65.33093478179184,0.072648,0,123.68746666666682,289,1454.9545888888892,0.34975110014230226,0
